secs,id,cpu_per,cpu_mem,gpu_mem,gpu_per,generation_throughput,prompt_eval_throughput
21912,task-oriented_17,366.7943805874874,1047.015625,2113.578125,0.0,2.51,15.12
21913,task-oriented_17,366.7943805874874,1047.015625,2113.578125,0.0,2.51,15.12
21914,task-oriented_17,367.0696123384777,1047.015625,2113.578125,20.6,2.51,15.12
21915,task-oriented_17,367.0696123384777,1047.015625,2113.578125,20.6,2.51,15.12
21916,task-oriented_18,80.0,161.3671875,181.53125,23.0,2.41,15.82
21917,task-oriented_18,80.0,161.3671875,181.53125,23.0,2.41,15.82
21918,task-oriented_18,106.15384615390555,1036.0,580.078125,0.0,2.41,15.82
21919,task-oriented_18,106.15384615390555,1036.0,580.078125,0.0,2.41,15.82
21920,task-oriented_18,191.55405405411054,1048.4375,866.078125,26.0,2.41,15.82
21921,task-oriented_18,191.55405405411054,1048.4375,866.078125,26.0,2.41,15.82
21922,task-oriented_18,232.40506329120345,1049.984375,866.078125,66.3,2.41,15.82
21923,task-oriented_18,232.40506329120345,1049.984375,866.078125,66.3,2.41,15.82
21924,task-oriented_18,256.96969696975367,1050.2421875,866.078125,78.4,2.41,15.82
21925,task-oriented_18,256.96969696975367,1050.2421875,866.078125,78.4,2.41,15.82
21926,task-oriented_18,273.1543624161474,1050.5,866.078125,22.2,2.41,15.82
21927,task-oriented_18,273.1543624161474,1050.5,866.078125,22.2,2.41,15.82
21928,task-oriented_18,285.3448275862427,1050.5,866.078125,99.7,2.41,15.82
21929,task-oriented_18,285.3448275862427,1050.5,866.078125,99.7,2.41,15.82
21930,task-oriented_18,294.2211055276705,1050.5,866.078125,48.6,2.41,15.82
21931,task-oriented_18,294.2211055276705,1050.5,866.078125,48.6,2.41,15.82
21932,task-oriented_18,301.2276785714579,1050.5,866.078125,62.3,2.41,15.82
21933,task-oriented_18,301.2276785714579,1050.5,866.078125,62.3,2.41,15.82
21934,task-oriented_18,306.22489959842045,1050.5,866.078125,99.7,2.41,15.82
21935,task-oriented_18,306.22489959842045,1050.5,866.078125,99.7,2.41,15.82
21936,task-oriented_18,311.58759124090074,1050.7578125,2131.578125,0.0,2.41,15.82
21937,task-oriented_18,311.58759124090074,1050.7578125,2131.578125,0.0,2.41,15.82
21938,task-oriented_18,316.3043478261101,1050.96875,2131.578125,0.0,2.41,15.82
21939,task-oriented_18,316.3043478261101,1050.96875,2131.578125,0.0,2.41,15.82
21940,task-oriented_18,321.6049382716266,1050.96875,2131.578125,0.0,2.41,15.82
21941,task-oriented_18,321.6049382716266,1050.96875,2131.578125,0.0,2.41,15.82
21942,task-oriented_18,325.9312320917109,1050.96875,2131.578125,0.0,2.41,15.82
21943,task-oriented_18,325.9312320917109,1050.96875,2131.578125,0.0,2.41,15.82
21944,task-oriented_18,329.67914438504596,1050.96875,2131.578125,0.0,2.41,15.82
21945,task-oriented_18,329.67914438504596,1050.96875,2131.578125,0.0,2.41,15.82
21946,task-oriented_18,332.87413901065855,1050.96875,2131.578125,0.0,2.41,15.82
21947,task-oriented_18,332.87413901065855,1050.96875,2131.578125,0.0,2.41,15.82
21948,task-oriented_18,335.9457866823936,1050.96875,2131.578125,0.0,2.41,15.82
21949,task-oriented_18,335.9457866823936,1050.96875,2131.578125,0.0,2.41,15.82
21950,task-oriented_18,338.61992209238855,1050.96875,2131.578125,0.0,2.41,15.82
21951,task-oriented_18,338.61992209238855,1050.96875,2131.578125,0.0,2.41,15.82
21952,task-oriented_18,340.90669478124533,1050.96875,2131.578125,0.0,2.41,15.82
21953,task-oriented_18,340.90669478124533,1050.96875,2131.578125,0.0,2.41,15.82
21954,task-oriented_18,343.0145217826853,1050.96875,2131.578125,0.0,2.41,15.82
21955,task-oriented_18,343.0145217826853,1050.96875,2131.578125,0.0,2.41,15.82
21956,task-oriented_18,345.0643776824142,1050.96875,2131.578125,0.0,2.41,15.82
21957,task-oriented_18,345.0643776824142,1050.96875,2131.578125,0.0,2.41,15.82
21958,task-oriented_18,346.8365953573158,1050.96875,2131.578125,0.0,2.41,15.82
21959,task-oriented_18,346.8365953573158,1050.96875,2131.578125,0.0,2.41,15.82
21960,task-oriented_18,348.36743578581746,1050.96875,2131.578125,0.0,2.41,15.82
21961,task-oriented_18,348.36743578581746,1050.96875,2131.578125,0.0,2.41,15.82
21962,task-oriented_18,349.8539841468598,1050.96875,2131.578125,0.0,2.41,15.82
21963,task-oriented_18,349.8539841468598,1050.96875,2131.578125,0.0,2.41,15.82
21964,task-oriented_18,351.1814177012507,1050.96875,2131.578125,0.0,2.41,15.82
21965,task-oriented_18,351.1814177012507,1050.96875,2131.578125,0.0,2.41,15.82
21966,task-oriented_18,352.34795996921304,1050.96875,2131.578125,0.0,2.41,15.82
21967,task-oriented_18,352.34795996921304,1050.96875,2131.578125,0.0,2.41,15.82
21968,task-oriented_18,353.57804968484356,1050.96875,2131.578125,0.0,2.41,15.82
21969,task-oriented_18,353.57804968484356,1050.96875,2131.578125,0.0,2.41,15.82
21970,task-oriented_18,354.6104360257382,1050.96875,2131.578125,0.0,2.41,15.82
21971,task-oriented_18,354.6104360257382,1050.96875,2131.578125,0.0,2.41,15.82
21972,task-oriented_18,355.6245686680523,1050.96875,2131.578125,0.0,2.41,15.82
21973,task-oriented_18,355.6245686680523,1050.96875,2131.578125,0.0,2.41,15.82
21974,task-oriented_18,356.60440293529535,1050.96875,2131.578125,0.0,2.41,15.82
21975,task-oriented_18,356.60440293529535,1050.96875,2131.578125,0.0,2.41,15.82
21976,task-oriented_18,357.42414460943047,1050.96875,2131.578125,0.0,2.41,15.82
21977,task-oriented_18,357.42414460943047,1050.96875,2131.578125,0.0,2.41,15.82
21978,task-oriented_18,358.1613508442826,1050.96875,2131.578125,0.0,2.41,15.82
21979,task-oriented_18,358.1613508442826,1050.96875,2131.578125,0.0,2.41,15.82
21980,task-oriented_18,359.00545785324914,1050.96875,2131.578125,0.0,2.41,15.82
21981,task-oriented_18,359.00545785324914,1050.96875,2131.578125,0.0,2.41,15.82
21982,task-oriented_18,359.7115950559199,1050.96875,2131.578125,0.0,2.41,15.82
21983,task-oriented_18,359.7115950559199,1050.96875,2131.578125,0.0,2.41,15.82
21984,task-oriented_18,360.4345340194442,1050.96875,2131.578125,0.0,2.41,15.82
21985,task-oriented_18,360.4345340194442,1050.96875,2131.578125,0.0,2.41,15.82
21986,task-oriented_18,361.07252014448676,1050.96875,2131.578125,0.0,2.41,15.82
21987,task-oriented_18,361.07252014448676,1050.96875,2131.578125,0.0,2.41,15.82
21988,task-oriented_18,361.6819902650124,1050.96875,2131.578125,0.0,2.41,15.82
21989,task-oriented_18,361.6819902650124,1050.96875,2131.578125,0.0,2.41,15.82
21990,task-oriented_18,362.24328593997257,1050.96875,2131.578125,0.0,2.41,15.82
21991,task-oriented_18,362.24328593997257,1050.96875,2131.578125,0.0,2.41,15.82
21992,task-oriented_18,362.7501282709122,1050.96875,2131.578125,0.0,2.41,15.82
21993,task-oriented_18,362.7501282709122,1050.96875,2131.578125,0.0,2.41,15.82
21994,task-oriented_18,363.2408102025526,1050.96875,2131.578125,0.0,2.41,15.82
21995,task-oriented_18,363.2408102025526,1050.96875,2131.578125,0.0,2.41,15.82
21996,task-oriented_18,363.72285923396146,1050.96875,2131.578125,0.0,2.41,15.82
21997,task-oriented_18,363.72285923396146,1050.96875,2131.578125,0.0,2.41,15.82
21998,task-oriented_18,364.18194808287876,1050.96875,2131.578125,0.0,2.41,15.82
21999,task-oriented_18,364.18194808287876,1050.96875,2131.578125,0.0,2.41,15.82
22000,task-oriented_18,364.5964177715767,1050.96875,2131.578125,0.0,2.41,15.82
22001,task-oriented_18,364.5964177715767,1050.96875,2131.578125,0.0,2.41,15.82
22002,task-oriented_18,364.8783814503314,1050.96875,2131.578125,0.0,2.41,15.82
22003,task-oriented_18,364.8783814503314,1050.96875,2131.578125,0.0,2.41,15.82
22004,task-oriented_18,365.17003778617647,1050.96875,2131.578125,0.0,2.41,15.82
22005,task-oriented_18,365.17003778617647,1050.96875,2131.578125,0.0,2.41,15.82
22006,task-oriented_18,365.4055229397713,1051.0,2131.578125,0.0,2.41,15.82
22007,task-oriented_18,365.4055229397713,1051.0,2131.578125,0.0,2.41,15.82
22008,task-oriented_18,365.67354756331304,1051.0,2131.578125,0.0,2.41,15.82
22009,task-oriented_18,365.67354756331304,1051.0,2131.578125,0.0,2.41,15.82
22010,task-oriented_18,366.0625,1051.0,2131.578125,0.0,2.41,15.82
22011,task-oriented_18,366.0625,1051.0,2131.578125,0.0,2.41,15.82
22012,task-oriented_18,366.4013063890606,1051.0,2131.578125,0.0,2.41,15.82
22013,task-oriented_18,366.4013063890606,1051.0,2131.578125,0.0,2.41,15.82
22014,task-oriented_18,366.7733546709358,1051.0,2131.578125,0.0,2.41,15.82
22015,task-oriented_18,366.7733546709358,1051.0,2131.578125,0.0,2.41,15.82
22016,task-oriented_18,367.03921568627453,1051.0,2131.578125,0.0,2.41,15.82
22017,task-oriented_18,367.03921568627453,1051.0,2131.578125,0.0,2.41,15.82
22018,task-oriented_18,367.36538461538464,1051.0,2131.578125,0.0,2.41,15.82
22019,task-oriented_18,367.36538461538464,1051.0,2131.578125,0.0,2.41,15.82
22020,task-oriented_19,83.0,166.5546875,181.53125,26.3,2.53,15.45
22021,task-oriented_19,83.0,166.5546875,181.53125,26.3,2.53,15.45
22022,task-oriented_19,108.20512820508783,1035.08203125,580.078125,0.0,2.53,15.45
22023,task-oriented_19,108.20512820508783,1035.08203125,580.078125,0.0,2.53,15.45
22024,task-oriented_19,194.91525423724005,1044.7578125,848.078125,38.0,2.53,15.45
22025,task-oriented_19,194.91525423724005,1044.7578125,848.078125,38.0,2.53,15.45
22026,task-oriented_19,235.60606060600432,1045.015625,848.078125,74.9,2.53,15.45
22027,task-oriented_19,235.60606060600432,1045.015625,848.078125,74.9,2.53,15.45
22028,task-oriented_19,260.6060606060223,1045.2734375,848.078125,54.1,2.53,15.45
22029,task-oriented_19,260.6060606060223,1045.2734375,848.078125,54.1,2.53,15.45
22030,task-oriented_19,277.01342281874804,1045.53125,848.078125,0.0,2.53,15.45
22031,task-oriented_19,277.01342281874804,1045.53125,848.078125,0.0,2.53,15.45
22032,task-oriented_19,288.64942528731706,1045.53125,848.078125,55.9,2.53,15.45
22033,task-oriented_19,288.64942528731706,1045.53125,848.078125,55.9,2.53,15.45
22034,task-oriented_19,298.3647798741865,1045.53125,848.078125,0.0,2.53,15.45
22035,task-oriented_19,298.3647798741865,1045.53125,848.078125,0.0,2.53,15.45
22036,task-oriented_19,305.3571428571106,1046.328125,2113.578125,0.0,2.53,15.45
22037,task-oriented_19,305.3571428571106,1046.328125,2113.578125,0.0,2.53,15.45
22038,task-oriented_19,313.15261044173735,1046.328125,2113.578125,0.0,2.53,15.45
22039,task-oriented_19,313.15261044173735,1046.328125,2113.578125,0.0,2.53,15.45
22040,task-oriented_19,319.6167883211403,1046.328125,2113.578125,0.0,2.53,15.45
22041,task-oriented_19,319.6167883211403,1046.328125,2113.578125,0.0,2.53,15.45
22042,task-oriented_19,324.9163879598405,1046.328125,2113.578125,0.0,2.53,15.45
22043,task-oriented_19,324.9163879598405,1046.328125,2113.578125,0.0,2.53,15.45
22044,task-oriented_19,329.7067901234327,1046.328125,2113.578125,0.0,2.53,15.45
22045,task-oriented_19,329.7067901234327,1046.328125,2113.578125,0.0,2.53,15.45
22046,task-oriented_19,333.3810888251923,1046.328125,2113.578125,0.0,2.53,15.45
22047,task-oriented_19,333.3810888251923,1046.328125,2113.578125,0.0,2.53,15.45
22048,task-oriented_19,336.6978609625455,1046.328125,2113.578125,0.0,2.53,15.45
22049,task-oriented_19,336.6978609625455,1046.328125,2113.578125,0.0,2.53,15.45
22050,task-oriented_19,339.59899749371425,1046.328125,2113.578125,0.0,2.53,15.45
22051,task-oriented_19,339.59899749371425,1046.328125,2113.578125,0.0,2.53,15.45
22052,task-oriented_19,342.0990566037545,1046.328125,2113.578125,0.0,2.53,15.45
22053,task-oriented_19,342.0990566037545,1046.328125,2113.578125,0.0,2.53,15.45
22054,task-oriented_19,344.4629938786644,1046.328125,2113.578125,0.0,2.53,15.45
22055,task-oriented_19,344.4629938786644,1046.328125,2113.578125,0.0,2.53,15.45
22056,task-oriented_19,346.4417501317658,1046.328125,2113.578125,0.0,2.53,15.45
22057,task-oriented_19,346.4417501317658,1046.328125,2113.578125,0.0,2.53,15.45
22058,task-oriented_19,348.32248372556813,1046.328125,2113.578125,0.0,2.53,15.45
22059,task-oriented_19,348.32248372556813,1046.328125,2113.578125,0.0,2.53,15.45
22060,task-oriented_19,349.8330948974532,1046.328125,2113.578125,0.0,2.53,15.45
22061,task-oriented_19,349.8330948974532,1046.328125,2113.578125,0.0,2.53,15.45
22062,task-oriented_19,351.3882567136819,1046.328125,2113.578125,0.0,2.53,15.45
22063,task-oriented_19,351.3882567136819,1046.328125,2113.578125,0.0,2.53,15.45
22064,task-oriented_19,352.85154549410487,1046.328125,2113.578125,2.2,2.53,15.45
22065,task-oriented_19,352.85154549410487,1046.328125,2113.578125,2.2,2.53,15.45
22066,task-oriented_19,354.10930329576917,1046.328125,2113.578125,0.0,2.53,15.45
22067,task-oriented_19,354.10930329576917,1046.328125,2113.578125,0.0,2.53,15.45
22068,task-oriented_19,355.2663195834836,1046.328125,2113.578125,0.0,2.53,15.45
22069,task-oriented_19,355.2663195834836,1046.328125,2113.578125,0.0,2.53,15.45
22070,task-oriented_19,356.33423180591393,1046.328125,2113.578125,0.0,2.53,15.45
22071,task-oriented_19,356.33423180591393,1046.328125,2113.578125,0.0,2.53,15.45
22072,task-oriented_19,357.39710789764865,1046.328125,2113.578125,0.0,2.53,15.45
22073,task-oriented_19,357.39710789764865,1046.328125,2113.578125,0.0,2.53,15.45
22074,task-oriented_19,358.312477654615,1046.328125,2113.578125,0.0,2.53,15.45
22075,task-oriented_19,358.312477654615,1046.328125,2113.578125,0.0,2.53,15.45
22076,task-oriented_19,359.1991715567684,1046.328125,2113.578125,2.2,2.53,15.45
22077,task-oriented_19,359.1991715567684,1046.328125,2113.578125,2.2,2.53,15.45
22078,task-oriented_19,359.95995995994593,1046.328125,2113.578125,0.0,2.53,15.45
22079,task-oriented_19,359.95995995994593,1046.328125,2113.578125,0.0,2.53,15.45
22080,task-oriented_19,360.68431245965644,1046.328125,2113.578125,0.0,2.53,15.45
22081,task-oriented_19,360.68431245965644,1046.328125,2113.578125,0.0,2.53,15.45
22082,task-oriented_19,361.49515170471,1046.328125,2113.578125,0.0,2.53,15.45
22083,task-oriented_19,361.49515170471,1046.328125,2113.578125,0.0,2.53,15.45
22084,task-oriented_19,362.23839854411824,1046.328125,2113.578125,0.0,2.53,15.45
22085,task-oriented_19,362.23839854411824,1046.328125,2113.578125,0.0,2.53,15.45
22086,task-oriented_19,362.7133608004755,1046.328125,2113.578125,0.0,2.53,15.45
22087,task-oriented_19,362.7133608004755,1046.328125,2113.578125,0.0,2.53,15.45
22088,task-oriented_19,363.2933104631263,1046.328125,2113.578125,2.3,2.53,15.45
22089,task-oriented_19,363.2933104631263,1046.328125,2113.578125,2.3,2.53,15.45
22090,task-oriented_19,363.8688160088982,1046.328125,2113.578125,0.0,2.53,15.45
22091,task-oriented_19,363.8688160088982,1046.328125,2113.578125,0.0,2.53,15.45
22092,task-oriented_19,364.38615467820875,1046.328125,2113.578125,0.0,2.53,15.45
22093,task-oriented_19,364.38615467820875,1046.328125,2113.578125,0.0,2.53,15.45
22094,task-oriented_19,364.9289099526108,1046.328125,2113.578125,0.0,2.53,15.45
22095,task-oriented_19,364.9289099526108,1046.328125,2113.578125,0.0,2.53,15.45
22096,task-oriented_19,365.41816316059925,1046.328125,2113.578125,0.0,2.53,15.45
22097,task-oriented_19,365.41816316059925,1046.328125,2113.578125,0.0,2.53,15.45
22098,task-oriented_19,365.8329164582331,1046.328125,2113.578125,0.0,2.53,15.45
22099,task-oriented_19,365.8329164582331,1046.328125,2113.578125,0.0,2.53,15.45
22100,task-oriented_19,366.325036603225,1046.328125,2113.578125,0.0,2.53,15.45
22101,task-oriented_19,366.325036603225,1046.328125,2113.578125,0.0,2.53,15.45
22102,task-oriented_19,366.674606955697,1046.328125,2113.578125,0.0,2.53,15.45
22103,task-oriented_19,366.674606955697,1046.328125,2113.578125,0.0,2.53,15.45
22104,task-oriented_19,367.12424383434524,1046.328125,2113.578125,0.0,2.53,15.45
22105,task-oriented_19,367.12424383434524,1046.328125,2113.578125,0.0,2.53,15.45
22106,task-oriented_19,367.4852205548013,1046.328125,2113.578125,0.0,2.53,15.45
22107,task-oriented_19,367.4852205548013,1046.328125,2113.578125,0.0,2.53,15.45
22108,task-oriented_19,367.7706156923779,1046.328125,2113.578125,0.0,2.53,15.45
22109,task-oriented_19,367.7706156923779,1046.328125,2113.578125,0.0,2.53,15.45
22110,task-oriented_19,368.1739130434783,1046.328125,2113.578125,0.0,2.53,15.45
22111,task-oriented_19,368.1739130434783,1046.328125,2113.578125,0.0,2.53,15.45
22112,task-oriented_19,368.41881251330244,1046.328125,2113.578125,0.0,2.53,15.45
22113,task-oriented_19,368.41881251330244,1046.328125,2113.578125,0.0,2.53,15.45
22114,task-oriented_19,368.82683892477763,1046.328125,2113.578125,0.0,2.53,15.45
22115,task-oriented_02,71.0,158.94921875,177.53125,0.0,2.38,18.12
22116,task-oriented_02,71.0,158.94921875,177.53125,0.0,2.38,18.12
22117,task-oriented_02,91.28205128210237,1035.05859375,580.078125,0.0,2.38,18.12
22118,task-oriented_02,91.28205128210237,1035.05859375,580.078125,0.0,2.38,18.12
22119,task-oriented_02,184.74576271193277,1050.65625,874.578125,0.0,2.38,18.12
22120,task-oriented_02,184.74576271193277,1050.65625,874.578125,0.0,2.38,18.12
22121,task-oriented_02,228.60759493677202,1052.68359375,874.578125,5.2,2.38,18.12
22122,task-oriented_02,228.60759493677202,1052.68359375,874.578125,5.2,2.38,18.12
22123,task-oriented_02,255.5555555556119,1052.94140625,874.578125,35.7,2.38,18.12
22124,task-oriented_02,255.5555555556119,1052.94140625,874.578125,35.7,2.38,18.12
22125,task-oriented_02,274.1176470588738,1053.19921875,874.578125,12.6,2.38,18.12
22126,task-oriented_02,274.1176470588738,1053.19921875,874.578125,12.6,2.38,18.12
22127,task-oriented_02,286.7625899281026,1053.19921875,874.578125,42.5,2.38,18.12
22128,task-oriented_02,286.7625899281026,1053.19921875,874.578125,42.5,2.38,18.12
22129,task-oriented_02,296.35220125790227,1053.45703125,874.578125,0.0,2.38,18.12
22130,task-oriented_02,296.35220125790227,1053.45703125,874.578125,0.0,2.38,18.12
22131,task-oriented_02,303.91061452517675,1053.45703125,874.578125,0.0,2.38,18.12
22132,task-oriented_02,303.91061452517675,1053.45703125,874.578125,0.0,2.38,18.12
22133,task-oriented_02,309.84924623118974,1053.45703125,874.578125,5.0,2.38,18.12
22134,task-oriented_02,309.84924623118974,1053.45703125,874.578125,5.0,2.38,18.12
22135,task-oriented_02,314.52054794523684,1053.45703125,874.578125,18.0,2.38,18.12
22136,task-oriented_02,314.52054794523684,1053.45703125,874.578125,18.0,2.38,18.12
22137,task-oriented_02,318.5774058577697,1053.45703125,874.578125,99.7,2.38,18.12
22138,task-oriented_02,318.5774058577697,1053.45703125,874.578125,99.7,2.38,18.12
22139,task-oriented_02,322.7027027027299,1053.45703125,2140.078125,0.0,2.38,18.12
22140,task-oriented_02,322.7027027027299,1053.45703125,2140.078125,0.0,2.38,18.12
22141,task-oriented_02,325.94982078855594,1054.09765625,2140.078125,0.0,2.38,18.12
22142,task-oriented_02,325.94982078855594,1054.09765625,2140.078125,0.0,2.38,18.12
22143,task-oriented_02,329.96655518397057,1054.09765625,2140.078125,0.0,2.38,18.12
22144,task-oriented_02,329.96655518397057,1054.09765625,2140.078125,0.0,2.38,18.12
22145,task-oriented_02,333.0827067669355,1054.09765625,2140.078125,0.0,2.38,18.12
22146,task-oriented_02,333.0827067669355,1054.09765625,2140.078125,0.0,2.38,18.12
22147,task-oriented_02,336.02594339624375,1054.09765625,2140.078125,0.0,2.38,18.12
22148,task-oriented_02,336.02594339624375,1054.09765625,2140.078125,0.0,2.38,18.12
22149,task-oriented_02,338.8084632516869,1054.09765625,2140.078125,0.0,2.38,18.12
